,source,sink
3600,2950311,4545389
3601,4183784,4602302
3602,4082943,4755303
3603,3112835,3164258
3604,3280389,309247
3605,4838376,729147
3606,2261139,3536145
3607,1676923,2846066
3608,4708835,4234902
3609,1534362,1016499
3610,873241,4048036
3611,3361377,153990
3612,3808061,2530223
3613,3288730,4388662
3614,2827436,289880
3615,2307868,185359
3616,2851109,4705799
3617,4653941,1495031
3618,3873768,1906261
3619,1262549,313153
3620,4140279,7400
3621,505961,415274
3622,3361377,2399855
3623,1913445,1793555
3624,3704464,1635215
3625,2260014,208852
3626,4238001,888329
3627,2818749,542889
3628,3361377,1037740
3629,1086912,815595
3630,3280389,1564056
3631,429643,3289482
3632,4782707,4239976
3633,3361377,2185296
3634,229688,4852318
3635,3914135,2362303
3636,774221,4381750
3637,4330391,3386265
3638,2368306,1063530
3639,4423184,3251592
3640,1580988,4020572
3641,2801302,682462
3642,2464401,3344908
3643,4209323,4800850
3644,3594609,4010172
3645,2827436,80814
3646,1545237,1773896
3647,3271484,1455344
3648,80085,341159
3649,2965492,4801471
3650,386424,3711024
3651,3676295,3108842
3652,2120733,186625
3653,868049,227872
3654,2374539,4147820
3655,2911269,1821620
3656,1461854,4035655
3657,3509903,4769681
3658,584906,4567492
3659,3569179,4605925
3660,1988347,2167306
3661,1301815,4190352
3662,2209136,1753002
3663,3676295,2360152
3664,427805,1531631
3665,1847461,1603453
3666,337208,3380190
3667,4375442,2125671
3668,2516076,4638141
3669,3873768,4351412
3670,3509903,555800
3671,3638272,1566386
3672,4627221,2556554
3673,1276253,521964
3674,708440,254101
3675,3361377,3013435
3676,3127312,190022
3677,2147720,106989
3678,4519298,346913
3679,3438576,1861088
3680,427805,881850
3681,2827436,2433781
3682,1880135,828914
3683,378943,2918542
3684,1927211,1682451
3685,3561502,1704360
3686,2198120,4117814
3687,3043117,4112571
3688,765601,3420870
3689,3842148,970665
3690,3450448,2752180
3691,1406736,5905
3692,4208653,219864
3693,3509903,4505079
3694,4541596,4651400
3695,4846817,1709877
3696,860409,2541344
3697,2381712,2088513
3698,240632,2504312
3699,2381218,1517647
3700,1493489,3872769
3701,2343253,1468213
3702,3230621,2266398
3703,2872979,2156910
3704,793511,3275207
3705,713416,4462144
3706,3019092,4142524
3707,2516076,2196770
3708,3006660,495558
3709,1927211,1800305
3710,4721617,268880
3711,1913445,1751481
3712,4381553,3459146
3713,3992144,1619645
3714,781211,1854985
3715,4723328,3579616
3716,2851109,2242790
3717,1549562,4155175
3718,314766,4032754
3719,2495609,2999502
3720,4540817,3091010
3721,4192206,3467765
3722,1135323,832397
3723,307250,1448205
3724,3606650,2571854
3725,2751572,4214122
3726,3169031,611805
3727,515290,2255034
3728,3684505,843211
3729,3910135,2200595
3730,1626873,222094
3731,1615261,3955115
3732,984186,3384058
3733,3993347,3261956
3734,4539039,2313300
3735,3257465,889939
3736,1086912,1904176
3737,4304056,3596883
3738,2381218,2014797
3739,2419018,4030468
3740,2199673,1061545
3741,1580988,4632146
3742,3686310,3096731
3743,3764528,1664158
3744,3115867,1673248
3745,4528103,1715372
3746,3638272,3665077
3747,378943,3600803
3748,408965,2856028
3749,4619326,4207338
3750,4374509,1774939
3751,3501482,215430
3752,1887669,1782047
3753,3514277,3168092
3754,2827436,4202184
3755,4547438,3153925
3756,4171214,2110876
3757,805360,1197457
3758,3137585,4062970
3759,515290,3643950
3760,255132,2358434
3761,1365332,3046902
3762,3361377,419057
3763,2791231,2925715
3764,3885380,3578363
3765,1533546,1051419
3766,1178312,412846
3767,954784,1392349
3768,2120733,3633019
3769,4220533,3373769
3770,4238001,4189039
3771,3280389,4715942
3772,3509903,3509597
3773,1880135,540575
3774,3361377,1260306
3775,3231669,2199586
3776,1759632,3545581
3777,3023130,3008307
3778,3992144,4787837
3779,3419162,408422
3780,1633100,4061860
3781,2236309,1297793
3782,4848766,2290708
3783,4272102,3176723
3784,92352,1020445
3785,593740,3668774
3786,2677334,1765933
3787,3509903,571512
3788,3060030,868460
3789,3510354,764620
3790,1539837,2387044
3791,4053607,831244
3792,2052930,3723568
3793,835556,3058028
3794,4191410,198124
3795,2405789,3228077
3796,3551006,4471535
3797,2266491,3653625
3798,3761102,2703406
3799,1503116,4254907
3800,3361377,1810569
3801,1317294,2102882
3802,1580988,4303924
3803,805360,1706568
3804,393185,1914311
3805,3643125,1113719
3806,3638272,1809820
3807,3361377,3337860
3808,2893334,4357571
3809,3206499,1980856
3810,3088808,2966616
3811,837553,4615176
3812,2649946,1329198
3813,1580988,4067955
3814,3936039,3804702
3815,474172,4043456
3816,513799,892512
3817,4408813,2772558
3818,2985909,2370165
3819,3449530,499031
3820,2950311,2446958
3821,1103332,2410932
3822,1103332,3421035
3823,4411870,4406807
3824,2021745,4378785
3825,3632120,4520863
3826,648163,512532
3827,842476,3643515
3828,3361377,2963160
3829,3361377,2227728
3830,2120733,4491956
3831,3638272,3271078
3832,1769943,3102338
3833,2169693,2024394
3834,4330391,4712311
3835,1983217,1889477
3836,1232882,3586678
3837,1243368,2262265
3838,4106906,679578
3839,2677230,3344736
3840,92352,3161896
3841,1580988,550499
3842,4230144,3398341
3843,3438576,1555246
3844,1880135,1399813
3845,2260014,2477330
3846,4417253,723574
3847,1497278,1744386
3848,276216,2828587
3849,2981537,2673983
3850,4272102,3348820
3851,1331940,373323
3852,3372109,3647860
3853,4746749,2021848
3854,3586031,1642581
3855,3509903,4066292
3856,2152173,3894811
3857,1500491,4386040
3858,1652056,28740
3859,4087774,2227258
3860,4629176,2917320
3861,3646313,1844296
3862,873241,2356704
3863,3992144,4286140
3864,3094886,2225829
3865,1659017,2023627
3866,2958239,395813
3867,4788253,1982612
3868,3361377,1175590
3869,635435,1689585
3870,1789430,1872139
3871,2364842,86195
3872,1580988,3428648
3873,3361377,2950293
3874,1777808,4004228
3875,1301815,4287422
3876,4798192,4346112
3877,3291145,1688276
3878,2569009,1196346
3879,805360,86769
3880,4052552,2306552
3881,3235479,1601312
3882,3549674,4163904
3883,427805,2328546
3884,3397281,3345753
3885,3438576,546812
3886,3361377,3373954
3887,4209323,2441391
3888,2260014,737491
3889,1154180,252534
3890,2342664,2999062
3891,837553,3184401
3892,1580988,509908
3893,431086,4015286
3894,1580988,982435
3895,2681811,4866083
3896,4811103,4756994
3897,3397281,15403
3898,532681,3357641
3899,1937293,4435458
3900,2217245,4517994
3901,1629019,1147940
3902,4209323,1913179
3903,388331,3678967
3904,2961801,2100216
3905,4547539,1583765
3906,2887012,4191187
3907,2603139,1370604
3908,4922,1436879
3909,3768366,4121305
3910,3689772,4503927
3911,2482338,1013582
3912,427805,2995251
3913,2120733,824790
3914,3271484,2625522
3915,4202576,2785596
3916,1138515,2237725
3917,1609659,1075223
3918,2881425,4333309
3919,3575260,2415966
3920,1469880,776675
3921,1533546,2643842
3922,3863474,4219554
3923,2980603,1097807
3924,2981537,1235218
3925,4295952,1881548
3926,2310265,165363
3927,1880135,2809914
3928,2887240,3451037
3929,2781817,1610054
3930,2339149,3798921
3931,3849054,620062
3932,4249983,4125019
3933,765601,2857303
3934,1539837,293342
3935,2503097,3885261
3936,381300,923454
3937,185943,1160593
3938,3257465,1415312
3939,1064989,671605
3940,135332,1585695
3941,873006,3771999
3942,408965,3675886
3943,2836920,3768963
3944,1580988,3394295
3945,2701405,3665177
3946,2896906,3510391
3947,1927211,3830724
3948,978797,1573843
3949,2851109,1351276
3950,3638272,2208977
3951,486069,2474757
3952,2842882,339563
3953,250102,4615464
3954,1818911,2783657
3955,2961552,13189
3956,439374,3258918
3957,2950311,2848074
3958,496557,2107956
3959,1652056,1316432
3960,4707650,245188
3961,2853969,109222
3962,1503116,4114098
3963,2804074,3498859
3964,427805,2984680
3965,153871,1699110
3966,519175,4247652
3967,3641600,443661
3968,581535,31419
3969,4411870,3651501
3970,3596662,1000677
3971,4320056,1506066
3972,3361377,3884494
3973,781211,2666713
3974,2514271,1967841
3975,4140279,3992100
3976,837553,3788661
3977,3323519,3231894
3978,371042,1137804
3979,3633019,955070
3980,1225580,3890600
3981,2151267,943127
3982,2853969,2174178
3983,2261139,3408790
3984,4100923,3297620
3985,532681,4313884
3986,2297625,2711980
3987,4847367,581418
3988,3860873,4510518
3989,145635,292449
3990,3316620,4159786
3991,4689808,3763590
3992,2209136,1866890
3993,4624595,1532687
3994,276216,4608173
3995,1580988,1575405
3996,3294702,1661893
3997,1652056,2558544
3998,2405789,707141
3999,2342664,4485566
4000,1055530,2872799
4001,4854634,4450979
4002,3950665,20889
4003,1516853,2808996
4004,1759782,2049847
4005,4110535,1469169
4006,4738916,3314978
4007,3509903,805796
4008,1032721,4168608
4009,1291388,3367289
4010,386424,3180382
4011,3638272,3319211
4012,1840608,2679944
4013,1875,1631624
4014,244334,4276775
4015,4011264,1458675
4016,1354944,1525715
4017,1493489,3909433
4018,3387987,1929149
4019,3449530,315125
4020,725039,3073022
4021,2092359,2528046
4022,4053059,4727247
4023,1777808,1615725
4024,532681,1885678
4025,2751572,1287661
4026,781211,4635804
4027,3235479,2199772
4028,3469653,3729534
4029,2260014,886742
4030,3633377,2793681
4031,2428341,458219
4032,4417253,2678250
4033,4618481,770377
4034,3513476,3368072
4035,4061273,1208148
4036,1580988,4033574
4037,1337919,452336
4038,2998026,4184224
4039,1635215,1048003
4040,1966548,1646149
4041,3469653,4397419
4042,3906136,1351581
4043,1527599,4374191
4044,3638272,3746430
4045,372359,2663404
4046,3449530,928366
4047,471706,2894941
4048,3449530,2754872
4049,4854465,1471685
4050,1913445,128571
4051,2981537,1356588
4052,1887709,1662956
4053,1157920,3690171
4054,1927780,50544
4055,3361377,420245
4056,4261974,1051108
4057,354904,1908264
4058,4108836,2858004
4059,441667,2039074
4060,2446968,1617827
4061,471706,1836552
4062,3509903,1693550
4063,7583,380852
4064,3942994,926921
4065,3676295,3705664
4066,973624,2321246
4067,3913751,4208653
4068,3395938,4184339
4069,663087,3236338
4070,2827436,3871371
4071,1580988,234141
4072,3361377,340653
4073,2911269,350035
4074,2441425,1252853
4075,219155,2623923
4076,873006,2415799
4077,1534362,1482445
4078,4191410,1061248
4079,4777127,2024596
4080,4209323,2164192
4081,4692327,597924
4082,3454888,2497863
4083,1534362,4162868
4084,3361377,2529510
4085,1062390,3587566
4086,4460693,1264534
4087,2456835,3900153
4088,4140279,4008955
4089,3438576,481772
4090,2405789,1051963
4091,3280389,1364125
4092,3638272,1174039
4093,765601,1983662
4094,4524689,1071267
4095,4220190,3231950
4096,3469653,4635635
4097,3361377,1574477
4098,910231,3616908
4099,4838376,3982463
4100,1887709,3753931
4101,4733353,3489823
4102,3906136,4717419
4103,2075015,295390
4104,3426792,1698789
4105,3906136,433181
4106,4319972,1649202
4107,3280389,3517124
4108,2771614,201891
4109,3638272,374675
4110,25593,4235942
4111,4519069,1478203
4112,1613202,2243512
4113,2406672,1880471
4114,3059686,457522
4115,570894,4358991
4116,4195951,1893195
4117,1124240,2382480
4118,1818911,2038843
4119,1039525,2849019
4120,4330391,2319121
4121,2584550,3452868
4122,4799966,941384
4123,4108836,81860
4124,2950311,1038930
4125,1249227,973911
4126,1301815,2033039
4127,1887669,4630731
4128,3509903,3558468
4129,887534,12364
4130,3361377,1708886
4131,2331597,1282743
4132,1633100,4283091
4133,1538797,4516312
4134,186745,2266719
4135,1494665,3288671
4136,2205217,4097462
4137,1887669,993744
4138,2594373,1134532
4139,3930937,1790499
4140,439557,300444
4141,1575009,701412
4142,4563259,1517446
4143,1875,2326731
4144,1966548,1022177
4145,3610598,464181
4146,1534362,2900436
4147,4183784,4039726
4148,3361377,1669486
4149,422275,3868657
4150,1031334,2739439
4151,2662654,2588977
4152,3361377,2441394
4153,45028,4810034
4154,873006,1110226
4155,3509903,2207081
4156,3509903,2566628
4157,1913445,4759655
4158,2827436,4699478
4159,502360,1760055
4160,1063358,3262344
4161,4688495,332078
4162,3509903,3065803
4163,2343253,2473855
4164,3400801,3619554
4165,3764177,2016267
4166,3460849,4199257
4167,2405789,1881257
4168,979316,899185
4169,1847461,3925874
4170,2348093,404209
4171,941212,4561294
4172,3666397,4108715
4173,3941858,1308754
4174,3294702,1100556
4175,3053018,4503824
4176,2312299,2279210
4177,2529661,908338
4178,2380464,817948
4179,873241,4585573
4180,3280389,4042260
4181,307250,3555861
4182,1013848,244334
4183,3506871,3383194
4184,1227415,4675659
4185,2961801,4123906
4186,877271,2018881
4187,92352,621473
4188,3849054,1397554
4189,2516076,1439302
4190,748019,805851
4191,1631645,1183863
4192,1927211,4778973
4193,3167388,4438158
4194,3849054,3756762
4195,4417253,1217999
4196,1063358,1070873
4197,2169693,2355978
4198,690098,4386635
4199,3375235,3790865
4200,1497278,1388633
4201,3115867,1072212
4202,1234540,2218304
4203,3638272,2958770
4204,2650412,959068
4205,1163500,3005487
4206,2028435,4020990
4207,2261139,1884158
4208,3435785,1959861
4209,4750855,1575015
4210,1520840,2294624
4211,4618437,292234
4212,3509903,1277431
4213,4922,2403109
4214,3104446,2950969
4215,842476,3812127
4216,4191410,2524977
4217,4328675,918052
4218,2562439,861371
4219,553041,4691377
4220,3633019,89419
4221,1794799,842476
4222,1580988,1311512
4223,4313572,1886900
4224,3632293,4501180
4225,2341838,3070251
4226,3650069,236485
4227,4330391,3649532
4228,2514271,1427427
4229,3776823,1406859
4230,1814268,311506
4231,97028,4545084
4232,2770509,4152075
4233,216970,2445833
4234,1387865,4184779
4235,2199673,4638438
4236,3602958,1421331
4237,4108836,2975962
4238,3438576,3409425
4239,2120733,883906
4240,3992144,2414990
4241,250177,3194560
4242,3501482,438602
4243,1293807,2192540
4244,489584,1360697
4245,4361203,1457025
4246,4668431,639998
4247,2101710,3626992
4248,4798192,2247608
4249,3739473,2247268
4250,2004231,4147347
4251,3280389,721812
4252,4467395,1530848
4253,3144238,1300497
4254,427805,1669706
4255,1241907,593943
4256,427805,3472531
4257,3127312,2500623
4258,1863337,3920129
4259,532681,3784818
4260,3144238,2631642
4261,474172,1704364
4262,2723940,92297
4263,765601,2621870
4264,744963,3017058
4265,1534362,3026902
4266,2755798,1391701
4267,3650069,3674082
4268,1296360,3804662
4269,3023130,3018661
4270,2147720,1884508
4271,4515355,4039923
4272,3829011,1478569
4273,1733957,3737896
4274,1179906,4375498
4275,1817799,203299
4276,3765475,3907465
4277,842476,2328398
4278,792037,4171107
4279,3118804,112049
4280,1880135,3834101
4281,427805,556240
4282,226540,2821172
4283,4045699,2246339
4284,1534362,4733448
4285,1494665,575142
4286,3509903,650077
4287,2772113,2445125
4288,932720,340313
4289,4233089,4652907
4290,1745499,1561987
4291,3540105,2471503
4292,3676295,3174874
4293,4017774,1199298
4294,2755798,648041
4295,1533546,808584
4296,2869151,4209074
4297,4110535,1795014
4298,521586,3754625
4299,1063358,2756634
4300,439557,2442570
4301,4708541,556260
4302,4488849,4578315
4303,3280389,2164512
4304,4117427,1578126
4305,3280389,1181713
4306,4411870,2000542
4307,837553,84462
4308,4295952,3911403
4309,3449530,3296085
4310,4263376,4454956
4311,3509903,3558695
4312,2077019,1384953
4313,2147720,2670465
4314,2981537,3806169
4315,1814709,4343345
4316,4711909,1350454
4317,4689808,2554694
4318,4114135,1198235
4319,2412131,2079331
4320,2952826,2212189
4321,742766,2637772
4322,3674250,3460148
4323,4563259,2222523
4324,4731849,1432477
4325,846208,1972477
4326,573226,402964
4327,3361377,4866619
4328,1623359,2215777
4329,253352,2348681
4330,1471685,4786397
4331,3835618,4716218
4332,2026955,68978
4333,2151253,1024382
4334,4256435,979856
4335,3605448,828624
4336,2727581,2494800
4337,2859844,3990638
4338,4209323,4513800
4339,2164178,3442697
4340,4319972,2200337
4341,2637259,4140420
4342,4304056,3968923
4343,866888,777601
4344,3509903,2185952
4345,1968010,3119157
4346,2119841,4098582
4347,536859,2465800
4348,1086877,4835848
4349,1261156,936969
4350,4011264,3674850
4351,3058068,2961140
4352,4098188,462205
4353,4711909,3203863
4354,2026738,4412043
4355,930244,1785162
4356,1063857,3826127
4357,1927211,3673422
4358,3280389,3737778
4359,2851109,3943076
4360,1550824,446930
4361,2241777,342959
4362,3910135,2209136
4363,3137900,3021112
4364,1580988,1608436
4365,3836080,4724196
4366,4762204,559275
4367,4191410,1718628
4368,3382945,3257646
4369,78836,1460005
4370,1580508,3601143
4371,3257465,2674135
4372,903028,3267837
4373,837553,4045961
4374,965372,2779267
4375,2806428,3082233
4376,4248411,4139876
4377,2827436,4810931
4378,3509903,4676291
4379,2385825,2429998
4380,3441451,4080996
4381,3127090,1417335
4382,2107861,4509645
4383,2310265,3720442
4384,1580988,430409
4385,2405789,3950068
4386,2981537,467454
4387,2751572,2587975
4388,3918618,4106091
4389,1191427,2803789
4390,471706,1544164
4391,3873768,417108
4392,711824,1839652
4393,1580988,609590
4394,3645402,3380959
4395,2896906,4691772
4396,858265,1163180
4397,3361377,4549948
4398,670296,4101023
4399,4054891,1345443
4400,3361377,1742669
4401,427805,550612
4402,4710107,2545875
4403,1654099,1851557
4404,1805660,419170
4405,917130,1719923
4406,3504668,2493912
4407,1659017,3777347
4408,670587,80231
4409,1340794,2216118
4410,1653268,1115848
4411,3765475,668896
4412,309423,3470471
4413,4022062,4268464
4414,2718230,3347585
4415,135188,1876410
4416,3509903,3780016
4417,3522049,1802864
4418,1171664,357783
4419,1534362,240071
4420,1140134,3318972
4421,4357934,4574833
4422,4705188,836895
4423,755739,622203
4424,3438576,3118398
4425,1028971,3383605
4426,427805,2867756
4427,3438576,889274
4428,3037049,224834
4429,3137585,4351419
4430,815517,3514546
4431,1196844,4369263
4432,3869926,1048950
4433,2978333,4842134
4434,2861639,934317
4435,2611624,2082276
4436,1389617,3225218
4437,1493489,270113
4438,2490914,2613552
4439,4101514,2885603
4440,1163500,3625189
4441,932720,4762680
4442,2516076,1711385
4443,405025,3273150
4444,354904,3642253
4445,2120733,1753217
4446,2687552,2962038
4447,1815739,3998351
4448,3280389,3107511
4449,3112136,1114148
4450,530200,1896053
4451,915390,2397987
4452,3280389,412044
4453,3289311,1785835
4454,408965,3726013
4455,3765475,1706531
4456,1024246,3929277
4457,2199673,4338112
4458,1387569,1459432
4459,1471685,2227833
4460,2191846,3257048
4461,1995204,4682158
4462,2851109,3109528
4463,370123,4701861
4464,2702724,1502295
4465,3361377,4451243
4466,2886330,3204964
4467,3280389,607231
4468,2757156,604442
4469,2651972,2278935
4470,2950311,2920707
